;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
9738;dep_559_190720;1;Marca; La Rioja vuelve a tener equipo en la élite;Rafa Mainez;dep;0;2020-07-19;3.018676187860478;13587.0
9739;dep_560_190720;1;Marca; Hamilton corre con 'guardaespaldas';Marco Canseco;dep;0;2020-07-19;3.002025223234834;13481.0
9740;dep_561_190720;1;Marca;" ""Los partidos de la NBA serán como nunca se han visto""
";Jesús Sánchez;dep;0;2020-07-19;3.019253910950662;13414.0
9741;dep_562_190720;1;Marca;" ""Cuando se tiene a Messi""
";José Luis Hurtado;dep;0;2020-07-19;2.9902274008644993;13395.0
9742;dep_563_190720;1;Marca;"                    La celebración de Rodrygo que ha cautivado al madridismo: ¡Salida triunfal de Valdebebas!
                ";Marca;dep;0;;3.0027736686390534;13508.0
9743;dep_564_190720;1;Marca;"                    ""Entramos en el vestuario y allí estaban los peluqueros amigos de Djalminha""
                ";José Luis Hurtado;dep;0;2020-07-19;3.008251581553131;13572.0
9744;dep_565_190720;1;Marca;"                    Las caras del coronavirus en la NBA: los positivos que se conocen
                ";Marca;dep;0;2020-07-19;2.9873616236162364;13558.0
9745;dep_566_190720;1;Marca;"                    Moto3 en directo: ¡Últimas vueltas para el final!
                ";Marca;dep;0;;3.0076653121536756;13550.0
9746;dep_567_190720;1;Marca;"                    Stoichkov: ""Echas a Valverde y traes a un entrenador y un asistente mediocres""
                ";Marca;dep;0;;3.024333611962478;13401.0
9747;dep_568_190720;1;Marca;"                    ""Messi era el plato principal y nosotros los ingredientes perfectos, ahora...""
                ";Redacción MARCA;dep;0;2020-07-18;3.02397704128865;13457.0
9748;dep_569_190720;1;Marca;"                    El alumno expulsa al maestro
                ";Juan Castro;dep;0;2020-07-18;3.000092772984507;13440.0
9749;dep_570_190720;1;Marca;"                    Pasillo... y a la guerra
                ";Javi Carrasco / Miguel Ángel Lara;dep;0;2020-07-18;2.977153385536619;13503.0
9750;dep_571_190720;1;Marca;Pasillo... y a la guerra;Javi Carrasco / Miguel Ángel Lara;dep;0;;2.9966939112866195;13484.0
9751;dep_572_190720;1;Marca;"                El grito de Joel tras conquistar 'La isla de la Lucha': ""He llegado para quedarme""";Joel del RíoMadrid;dep;0;2020-07-19;3.004386783647564;13486.0
9752;dep_573_190720;1;Marca;                Portadas: Pasillo y pleno y una opción sorpresa para el banquillo del Barça;Marca;dep;0;2020-07-19;3.024905101379502;13422.0
9753;dep_574_190720;1;Marca;"                ""Los pases de Setién, los misiles de Salenko o Polster... cada partido de la UD Logroñés en 2ª será un viaje a la infancia""";Nacho Labarga;dep;0;2020-07-19;2.975413624179684;13469.0
9755;dep_576_190720;1;Marca;"                    Todas las bajas y los onces probables para la última jornada
                ";Ballesteros/BelltallMADRID;dep;0;2020-07-17;2.991642174871418;13573.0
9756;dep_577_190720;1;Marca;"                    Ejercicios sencillos para tener unas piernas muy fuertes
                ";Marca;dep;0;2020-07-17;3.00991280403855;13520.0
9758;dep_579_190720;1;Marca;"                    ¿Qué jugador protagonizará la portada del FIFA 21?
                ";Damián Romero;dep;0;2020-07-10;2.9940257352941178;13541.0
9759;dep_580_190720;1;Marca;"                    La nueva joya del tenis mundial tiene 13 años... ¡y se ha 'cargado' a la 54º del mundo!
                ";Redacción Marca;dep;0;2020-07-19;3.017935544138253;13400.0
9760;dep_581_190720;1;Marca;"                    'Mega traspaso' en marcha en la NBA
                ";Marca Basket;dep;0;2020-07-18;3.0218091469586823;13520.0
9761;dep_582_190720;1;Marca;"                    Quartararo, pole con récord en MotoGP delante de Viñales y Marc Márquez
                ";Jaime Martín;dep;0;2020-07-18;3.0013936634767258;13475.0
9762;dep_583_190720;1;Marca;"                    Carlos Sainz: ""El último sector se me ha hecho bola""
                ";Miguel Sanz;dep;0;2020-07-18;3.0074356352820892;13520.0
9763;dep_584_190720;1;Marca;                Rossi responde a los 'recados' de Michelin... y de Yamaha;Jaime Martín;dep;0;2020-07-18;2.9919005982512656;13536.0
9764;dep_585_190720;1;Marca;                Rahm, líder en el Memorial tras una gran jornada con cuatro birdies consecutivos;MARTHA CAMINA;dep;0;2020-07-19;3.001685077700805;13390.0
9765;dep_586_190720;1;Marca;                Gravel, el nuevo (viejo) ciclismo;Roberto Palomar;dep;0;2020-07-19;2.992077546835679;13375.0
9766;dep_587_190720;1;Marca;                Se llama Kiyoko Proctor, tiene 12 años, juega para las Rebirds pero podría ser una Globetrotters;Redacción MARCA;dep;0;;3.0139735534089844;13387.0
9768;dep_589_190720;1;Marca;"    Diego Costa demuestra estar en plena forma: Golazo de chilena
";Redacción MARCA;dep;0;;2.992770414310872;13516.0
9770;dep_591_190720;1;Marca;"                    Un niño de dos años es atrapado por un vecino al vuelo tras escaparse por una ventana
                ";Redacción MARCA;dep;0;;2.977388564544528;13486.0
9771;dep_592_190720;1;Marca;"                    Garbiñe Muguruza se apunta al zumba para divertirse y ""quemar calorías""
                ";REDACCIÓN MARCA;dep;0;2020-07-18;3.0064078751857357;13425.0
9772;dep_593_190720;1;Marca;"                    Cristian Rodríguez: ""Esta vuelta se puede considerar una nueva temporada para mí""
                ";Nacho Labarga y Ander Barriuso;dep;0;2020-07-19;2.982671213936768;13504.0
9773;dep_594_190720;1;Marca;"                    ""Para estar 25 años tienes que contar con el espíritu de Del Bosque""
                ";Nacho Labarga;dep;0;;2.998807120572582;13604.0
9774;dep_595_190720;1;Marca;"                    Rahm buscará su primer título del 2020 y ser nuevo número uno del mundo
                ";EFE;dep;0;2020-07-19;2.9987023820557974;13411.0
9776;dep_597_190720;1;Marca;"                    Prueba del Ferrari SF90 Stradale: 1.000 caballos para soñar despiertos
                ";Enrique Naranjo;dep;0;2020-07-19;3.0078842407939894;13406.0
9777;dep_598_190720;1;Marca;"                    Quiso ser viral por montarse en un columpio, y lo fue porque la tuvieron que rescatar los bomberos
                ";Marca;dep;0;;2.984992542878449;13515.0
9779;gen_600_190720;1;La Razón;La Corona: plebiscito en la izquierda;Carmen Morodo;gen;0;2020-07-19;3.0153198653198654;22358.0
9782;gen_603_190720;1;La Razón;Los frugales exigen un superrecorte de las transferencias a España e Italia;Mirentxu Arroqui;gen;0;2020-07-18;2.995830553702468;22495.0
9783;gen_604_190720;1;La Razón;El estallido de la deuda pública española;Juan Rallo;gen;0;2020-07-19;2.9997219441663887;22363.0
9785;gen_606_190720;1;La Razón;¿Por qué se fue Fernando Simón a hacer surf a Portugal?;La Razón;gen;0;2020-07-19;3.0120248254460824;22559.0
9789;gen_610_190720;1;La Razón;Lo médicos, al Gobierno: “No somos funcionarios ni queremos injerencias políticas”;Sergio Alonso;gen;0;2020-07-19;2.9936472555029257;22432.0
9790;gen_611_190720;1;La Razón;En qué se parecen los Duques de Sussex  y los “marqueses” de Galapagar;Carmen Duerto;gen;0;2020-07-19;3.013569648296871;22490.0
9791;gen_612_190720;1;La Razón;¿Quién querría quemar la catedral de Nantes?;Carlos Herranz;gen;0;2020-07-19;3.00275300077084;22650.0
9793;gen_614_190720;1;La Razón;Hanan Midan, la tuitera que ganó 20.000 “followers” en un solo día ;Laura López Álvarez;gen;0;2020-07-19;3.011735261401557;22509.0
9794;gen_615_190720;1;La Razón;Covid-19: la segunda oleada llegará y no será por culpa del virus;Giulio Piantadosi;gen;0;2020-07-19;2.995788773757411;22540.0
9800;gen_621_190720;1;La Razón;Mentiras sobre la historia de España: ¿Estuvimos descolgados de Europa desde el siglo XVI?;Alfredo Alvar;gen;0;2020-07-19;3.0008897291886782;22542.0
9802;gen_623_190720;1;La Razón;Las vacaciones pre-Covid de... Fernando Arrabal: “En la Malvarrosa, yo solo quería ser jesuita”;Ángeles López;gen;0;2020-07-19;3.0044593701827793;22638.0
9803;gen_624_190720;1;La Razón;Mata más el machismo que el virus;Julio Valdeón;gen;0;2020-07-19;2.9860609762869994;22607.0
9804;gen_625_190720;1;La Razón;Muere John Lewis, el último superviviente del movimiento de Martin Luther King   ;Julio Valdeón;gen;0;2020-07-18;2.989946644201067;22399.0
9806;gen_627_190720;1;La Razón;Irán espera 35 millones de contagios en los próximos meses;Ethel Bonet;gen;0;2020-07-18;2.987926451041205;22517.0
9807;gen_628_190720;1;La Razón;¿Cuál es el conflicto “congelado” más antiguo del espacio postsoviético?;La Razón;gen;0;2020-07-18;3.003041194359967;22574.0
9809;gen_630_190720;1;La Razón;Alicia Richart: «La tasa Google nos ahoga. No recaudará esos 1.000 millones y la inversión se irá»;Humberto Montero;gen;0;2020-07-19;2.9958807052232657;22572.0
9811;gen_632_190720;1;La Razón;Sara Al Miri, la primera mujer al cargo de una misión espacial;Juan Scaliter;gen;0;2020-07-19;2.9926372155287817;22453.0
9812;gen_633_190720;1;La Razón;Siete ideas útiles para ordenar los cables de la casa;La Razón;gen;0;2020-07-19;3.0201603920695033;22473.0
9814;gen_635_190720;1;La Razón;PSOE y PP deben proteger al Rey;Editorial La Razón;gen;0;2020-07-19;2.9838817624093696;22456.0
9816;gen_637_190720;1;La Razón;París, Nantes y Constantinopla;Jorge Fernández Diaz;gen;0;2020-07-19;2.9931746295988013;22557.0
9817;gen_638_190720;1;La Razón;Por su propio peso;Marina Castaño;gen;0;2020-07-19;3.02577233509602;22547.0
9818;gen_639_190720;1;La Razón;Sánchez, muchedumbres, verdad;Jesús Rivasés;gen;0;2020-07-19;3.0238442549371634;22385.0
9819;gen_640_190720;1;La Razón;Viva España con honra;José Bosch;gen;0;2020-07-19;2.9936691131155806;22364.0
9823;gen_644_190720;1;La Razón;Alfonso Rueda y Pedro Puy, los nombres que susurran a Feijóo;Susana Campo;gen;0;2020-07-19;2.9982783516605576;22536.0
9824;gen_645_190720;1;La Razón;La polémica artificial de la (no) ley de la Corona;A. Rojo;gen;0;2020-07-19;3.0046817523130085;22462.0
9831;gen_652_190720;1;La Razón;Páginas yihadistas recogen que el incendio de la catedral de Nantes fue intencionado;J.M. Zuloaga;gen;0;2020-07-18;2.9937209171945955;22315.0
9833;gen_654_190720;1;La Razón;Gamificación: el terreno de juego de la formación para jóvenes de Indra;T. E;gen;0;2020-07-19;2.9796600877192985;22682.0
9834;gen_655_190720;1;La Razón;La baja rentabilidad del reparto a domicilio abre una guerra entre restaurantes y plataformas;Óscar Tomasi;gen;0;2020-07-19;3.0117594605138494;22592.0
9837;gen_658_190720;1;La Razón;Las empresas se erigen en agentes de cambio para cumplir con el objetivo cero accidentes en 2030;Rosa Carvajal;gen;0;2020-07-19;2.9968264573242025;22395.0
9840;gen_661_190720;1;La Razón;Puy du Fou, el arte de emocionar con la Historia ;Javier Ruiz;gen;0;2020-07-19;3.00723277385159;22587.0
9843;gen_664_190720;1;La Razón;Colores para  la vida;J. López;gen;0;2020-07-19;3.0053300760646273;22495.0
9844;gen_665_190720;1;La Razón;Un lugar seguro para los jóvenes de Puente de Vallecas  ;Jaime Vicente Echagüe;gen;0;2020-07-19;3.0034092158803474;22660.0
9845;gen_666_190720;1;La Razón;De fiesta en la nueva normalidad con el riesgo de contagiarse;Esperanza Fernández , David Jar;gen;0;2020-07-18;3.0017168808152417;22458.0
9846;gen_667_190720;1;La Razón;La Banda Sínfónica de Madrid vuelve este domingo al templete del parque de El Retiro ;La Razón;gen;0;2020-07-18;3.016775913787357;22549.0
9847;gen_668_190720;1;La Razón;Almeida pide al Gobierno central que no trate a los ayuntamientos como “niños pequeños”;Jaime Semprún;gen;0;2020-07-18;3.0029395452024406;22424.0
9848;gen_669_190720;1;La Razón;La Fundación Franco se instala en Barcelona;Javier Gallego, Víctor  Fernández;gen;0;2020-07-19;2.9990072251944184;22655.0
9849;gen_670_190720;1;La Razón;Esquerra eleva el tono contra la Monarquía: “Los borbones son una organización criminal”;La Razón;gen;0;2020-07-18;3.0035056479884257;22520.0
9850;gen_671_190720;1;La Razón;Los afines a Puigdemont y la familia de Colau se saltan las medidas contra el coronavirus;La Razón;gen;0;2020-07-18;2.988916459884202;22601.0
9851;gen_672_190720;1;La Razón;Barcelona cierra cinco playas por aglomeración de bañistas;La Razón;gen;0;2020-07-18;3.005217873993894;22442.0
9852;gen_673_190720;1;La Razón;Pujol Ferrusola y Bernardo Domínguez se reunieron con ex presos para convertirlos en sus testaferros;Víctor  Fernández;gen;0;2020-07-18;2.9836777895381874;22569.0
9853;gen_674_190720;1;La Razón;Claves para superar la ansiedad por la vuelta al cole;T. F.;gen;0;2020-07-19;2.988199614006066;22536.0
9854;gen_675_190720;1;La Razón;La semana empezará con tormentas de granizo en el interior de Castellón;La Razón;gen;0;2020-07-19;3.0100597999217573;22409.0
9855;gen_676_190720;1;La Razón;El PP de Valencia pide que se repartan mascarillas gratuitamente para mayores de 65 años y parados;M. A.;gen;0;2020-07-19;3.0112665112665113;22491.0
9856;gen_677_190720;1;La Razón;And the winner is...  el chiringuito;T. Carranava;gen;0;2020-07-19;2.9882620009966225;22564.0
9857;gen_678_190720;1;La Razón;Todo cambia, salvo nuestro sistema judicial;Gonzalo Sancho Cerdá;gen;0;2020-07-19;2.9863649063984354;22470.0
9858;gen_679_190720;1;La Razón;Ontiveros: “La de la Asistencia Jurídica Gratuita era una norma diseñada para dificultar el pago”;Noelia Acedo;gen;0;2020-07-19;3.0075863223071346;22405.0
9859;gen_680_190720;1;La Razón;La despoblación avanza: la mitad de los municipios ha perdido habitantes en los últimos 20 años;Juan Márquez;gen;0;2020-07-19;2.997094322753688;22401.0
9860;gen_681_190720;1;La Razón;Carlos Saura: «Me considero un superviviente. España es un país violento y cainita»;Marta Maldonado;gen;0;2020-07-19;3.0192659026739745;22605.0
9861;gen_682_190720;1;La Razón;La exhumación de Queipo de Llano irá de nuevo al Pleno del Ayuntamiento de Sevilla;La Razón;gen;0;2020-07-18;2.995476123987713;22366.0
9862;gen_683_190720;1;La Razón;Multas por no llevar mascarilla: más de cien en una noche en Sevilla;La Razón;gen;0;2020-07-18;2.9991704916219653;22538.0
9863;gen_684_190720;1;La Razón;Un turismo sin control atropella en Villarcayo (Burgos) a dos mujeres de 20 años;La Razón;gen;0;2020-07-19;2.9894156314411453;22547.0
9864;gen_685_190720;1;La Razón;La Diputación de Segovia abre el plazo mañana para ayudas destinadas al sector cultural;Javier Blanco;gen;0;2020-07-19;2.99136738420674;22561.0
9865;gen_686_190720;1;La Razón;Ángeles Armisén: «Los pueblos siempre son una oportunidad»;Rodrigo Ortega;gen;0;2020-07-19;2.9970182219768082;22441.0
9867;gen_688_190720;1;La Razón;Impulso para reindustrializar y generar más empleo en Béjar;Javier Blanco;gen;0;2020-07-18;3.016508006383096;22658.0
9868;gen_689_190720;1;La Razón;Fallece una niña de 8 años tras chocar una moto de agua con un barco;La Razón;gen;0;2020-07-19;2.9915597756677217;22525.0
9869;gen_690_190720;1;La Razón;Los agricultores exigen el cese de los ataques al sector por estado del Mar Menor;Efe;gen;0;2020-07-18;2.999498131935538;22457.0
9870;gen_691_190720;1;La Razón;Salud cierra un local de ocio nocturno en Totana relacionado con el brote de Bolivia;La Razón;gen;0;2020-07-18;2.9922519791140307;22425.0
9871;gen_692_190720;1;La Razón;López Miras: “Los españoles van a necesitar un gobierno del PP para hacer frente a la crisis”;E.P.;gen;0;2020-07-18;2.996322505154065;22532.0
9872;gen_693_190720;1;La Razón;El brote de ocio nocturno en Murcia suma 24 contagios ;Antonio Gómez Valenzuela;gen;0;2020-07-18;3.0230203087820264;22545.0
9918;gen_739_190720;1;La Razón;El despido de Robert Moreno podría impedir el fichaje de Diego Llorente por el Mónaco;La Otra Liga;gen;0;2020-07-18;3.0169444598261257;22540.0
9919;gen_740_190720;1;La Razón;Rui Silva podría tener un preacuerdo con el Betis;La Otra Liga;gen;0;2020-07-18;3.005237622670636;22638.0
9920;gen_741_190720;1;La Razón;El Espanyol no acepta las condiciones de Marcelino;La Otra Liga;gen;0;2020-07-18;2.9998891229626343;22531.0
9921;gen_742_190720;1;La Razón;Fran Mérida no continuará en Osasuna;Agencia EFE;gen;0;2020-07-18;3.0117017166197493;22643.0
9922;gen_743_190720;1;La Razón;El Valencia llega a un acuerdo con Javi Gracia para que sea su nuevo técnico;La Otra Liga;gen;0;2020-07-18;3.006485947114585;22480.0
9923;eco_744_190720;1;Cinco Días;La cumbre de la UE sigue este domingo en busca de un acuerdo;Cinco Días;eco;1;2020-07-18;3.0027972027972027;13445.0
9924;eco_745_190720;1;Cinco Días;Merkel duda de que los líderes puedan cerrar hoy el plan;Cinco Días;eco;0;2020-07-19;2.998887446690154;13462.0
9925;eco_746_190720;1;Cinco Días;Macron ve “aún posible” el acuerdo, pero avisa de que “no será a costa de la ambición europea”;Cinco Días;eco;0;2020-07-19;2.994500962331592;13621.0
9926;eco_747_190720;1;Cinco Días;España, abierta a que Holanda pueda retrasar las ayudas pero rechaza que tenga poder de veto;Cinco Días;eco;0;2020-07-19;3.0117078609923804;13441.0
9931;eco_752_190720;1;Cinco Días;Guindos: “El contagio de Covid mediante el dinero en efectivo es casi nulo”;  Agencias  ;eco;0;2020-07-18;2.99480664008161;13521.0
9933;eco_754_190720;1;Cinco Días;“La gente joven volverá a tener una oportunidad”;  Ana Muñoz Vita  ;eco;0;2020-07-17;3.0248756218905473;13520.0
9938;eco_759_190720;1;Cinco Días;Telecos, unidas para garantizar las comunicaciones;  Vera Castelló  ;eco;0;2020-07-18;3.003904797322425;13484.0
9942;eco_763_190720;1;Cinco Días;Asturias trabaja con EE UU e Italia un programa de rastreo del Covid;Cinco Días;eco;0;2020-07-18;3.0131494252873563;13516.0
9982;eco_803_190720;1;Cinco Días;La respuesta de la política monetaria frente a la crisis del Covid-19;  Pablo Hernández de Cos  ;eco;0;2020-07-16;2.9828925466987237;13578.0
10008;eco_829_190720;1;Cinco Días;Los líderes debaten una propuesta que daría a Países Bajos el poder de bloqueo;Cinco Días;eco;0;2020-07-18;2.991887157739467;13511.0
10025;dep_846_190720;1;As;"Hazard: ""He tenido la peor temporada de mi carrera...""";Sergio Gómez;dep;1;2020-07-19;3.0013883746760457;13463.0
10026;dep_847_190720;1;As;Moto3 en directo: Arenas coge el liderato y trata de tirar;Carmen Ruiz;dep;0;2020-07-19;2.9917964016034304;13519.0
10027;dep_848_190720;1;As;Bale desaparece;Mario de la Riva;dep;0;2020-07-19;2.9979492915734527;13510.0
10028;dep_849_190720;1;As;Ramos imita a McGregor y este le contesta en Instagram;Ángeles Corchado;dep;0;2020-07-19;2.998894824092835;13533.0
10030;dep_851_190720;1;As;"Guardiola habla de ""tener alguna opción contra el Madrid"" y las redes no dan crédito...";AStv;dep;0;2020-07-19;2.981057471264368;13563.0
10031;dep_852_190720;1;As;Guardiola da el OK a Thiago;Fernando S. Tavero;dep;0;2020-07-19;2.986883140708127;13630.0
10032;dep_853_190720;1;As;El discípulo destripando al maestro: el gol de Arteta 'made in Guardiola' que le dejó con esta cara;AStv;dep;0;2020-07-18;2.9952502740226525;13692.0
10033;dep_854_190720;1;As;Mercado de fichajes, en directo: Cavani, Coutinho...;As.com;dep;0;2020-07-19;3.004659398005778;13462.0
10034;dep_855_190720;1;As;Piden a Bielsa no entrenar al día siguiente en pleno éxtasis de la fiesta: su respuesta es oro puro;AStv;dep;0;2020-07-18;2.9890841813135984;13528.0
10035;dep_856_190720;1;As;Un español anda suelto en la UFC: Joel Álvarez terminó así con el verdugo de McGregor;ufc;dep;0;2020-07-19;3.0073467869431787;13486.0
10036;dep_857_190720;1;As;Arteta elimina a Guardiola y enseña el camino al Madrid;Alberto Muñoz;dep;0;2020-07-18;3.0091877986034548;13537.0
10037;dep_858_190720;1;As;Florida, nuevo foco mundial;As.com;dep;0;2020-07-19;2.981443681573576;13511.0
10038;dep_859_190720;1;As;Ivana Icardi responde con un espectacular posado a los que la critican por ganar peso;Eric Santos;dep;0;2020-07-19;2.9921158782544923;13560.0
10040;dep_861_190720;1;As;Un Mercedes para Lance Stroll;Jesús Balseiro;dep;0;2020-07-19;2.9988954344624448;13512.0
10041;dep_862_190720;1;As;Trueque Guendouzi-Coutinho;As.com;dep;0;2020-07-19;3.010134821013482;13413.0
10042;dep_863_190720;1;As;"Playoff de Segunda B: la UD Logroñés es de Segunda; Castellón, Cornellà y Badajoz, a esperar rival";Javi González V.;dep;0;2020-07-19;3.013782258810471;13524.0
10043;dep_864_190720;1;As;Jornada vibrante en Tercera: estos son los 18 finalistas;Jonás Pérez;dep;0;2020-07-18;2.9743373606818393;13416.0
10044;dep_865_190720;1;As;De Blasis donó su sueldo a los trabajadores del Eibar;AS Argentina;dep;0;2020-07-19;2.9740416821734277;13449.0
10045;dep_866_190720;1;As;Awaziem, el amigo de Iker Casillas que quiere ir al Madrid;Javier Martín;dep;0;2020-07-19;2.9990850869167427;13596.0
10046;dep_867_190720;1;As;Miño, el héroe del Logroñés: un portero-montañero que convenció a Pep Guardiola;J. L. Guerrero;dep;0;2020-07-19;3.0097794999538703;13515.0
10047;dep_868_190720;1;As;Detenido por quemar un bazar chino donde no pudo entrar al no llevar mascarilla;As.com;dep;0;2020-07-18;2.998992673992674;13570.0
10049;dep_870_190720;1;As;El Leganés y sus carteles jamás pierden el humor, ni la épica;AS FOTOGRAFÍA;dep;0;2020-07-19;2.985178323297823;13438.0
10052;dep_873_190720;1;As;Un manantial de agua en 'Mad Max';As;dep;0;;3.0235316089270707;13458.0
10053;dep_874_190720;1;As;La Liga de Zidane y de la vieja guardia;As;dep;0;;2.9894727206151592;13651.0
10054;dep_875_190720;1;As;MotoGP vuelve carrera a carrera;As;dep;0;;2.9835108846688283;13552.0
10055;dep_876_190720;1;As;La entrada triunfal a El Chiringuito de Roncero tras proclamarse campeón el Madrid;EL CHIRINGUITO DE JUGONES;dep;0;2020-07-18;3.0116883116883115;13451.0
10058;dep_879_190720;1;As;"Ana Soria, sobre su relación con Enrique Ponce: ""Yo no he roto ningún matrimonio""";Alex del Río;dep;0;2020-07-18;2.9937598956878086;13387.0
10059;dep_880_190720;1;As;Estas son las 10 películas más vistas de la historia de Netflix (y hay una española);V. M.;dep;0;2020-07-19;2.999814746202297;13506.0
10060;dep_881_190720;1;As;Muere Derek Ho, el primer hawaiano que fue campeón del mundo de surf;As Acción;dep;0;2020-07-19;2.9975836431226766;13418.0
10061;dep_882_190720;1;As;Dos sueños de una noche de verano: pichichi y permanencia;Luis Nieto;dep;0;2020-07-19;2.9815655396016676;13514.0
10062;dep_883_190720;1;As;El 'Factor Dupont' del Madrid;Mario Cortegana;dep;0;2020-07-19;2.99021848432215;13646.0
10063;dep_884_190720;1;As;Zidane busca su centenario;Mario Cortegana;dep;0;2020-07-19;2.992687042940184;13389.0
10064;dep_885_190720;1;As;"Guardiola: ""No hace falta ser un genio para saber que tenemos que mejorar contra el Madrid""";EFE;dep;0;2020-07-18;3.0040854224698235;13531.0
10065;dep_886_190720;1;As;Leganés - Real Madrid: horario, TV y cómo y dónde ver en directo;As.com;dep;0;2020-07-19;3.0003709886848453;13523.0
10066;dep_887_190720;1;As;Ramos hace tal disparate en el entreno que le pide opinión a Conor McGregor;AStv;dep;0;2020-07-18;3.0223873664653973;13433.0
10067;dep_888_190720;1;As;Zizou se llama David, Grégory, Hamidou...;As;dep;0;;2.9934100612585857;13466.0
10070;dep_891_190720;1;As;Cuando crees que Ibra ha llegado a su máximo de chulería llega y dice esto: Maldini, por los suelos;AStv;dep;0;2020-07-18;2.9833037962876596;13435.0
10071;dep_892_190720;1;As;El Loco es de Premier League: Guardiola, Pochettino, Emery... definen el método Bielsa;AStv;dep;0;2020-07-18;2.987759643916914;13453.0
10072;dep_893_190720;1;As;Paco Jémez en estado puro: sus mayores 'rajadas' en rueda de prensa;AStv;dep;0;2020-07-18;3.004927482335441;13421.0
10073;dep_894_190720;1;As;El Circuito del Jarama desde dentro: AStv se atreve con un coche de carreras;ANA GUTIÉRREZ/OLMO DOMINGO;dep;0;2020-07-18;2.9959353348729794;13527.0
10074;dep_895_190720;1;As;Propuesta in extremis de Europa para salvar a España y a la UE;As.com;dep;0;2020-07-18;3.0032894736842106;13681.0
10075;dep_896_190720;1;As;Mascarilla obligatoria en toda España menos en dos comunidades;As.com;dep;0;2020-07-18;2.999258778838136;13515.0
10076;dep_897_190720;1;As;Juan Carlos I asume que debe irse;As.com;dep;0;2020-07-18;2.989756960610858;13368.0
10077;dep_898_190720;1;As;Rebrotes de coronavirus en España y mapa del mundo de casos y muertes hoy, 19 de julio;Paula Naveira;dep;0;2020-07-19;2.9979755222232445;13500.0
10078;dep_899_190720;1;As;Los contagios se disparan en España: suben un 61% en la última semana;As.com;dep;0;2020-07-19;2.9865407982054397;13422.0
10079;dep_900_190720;1;As;La pandemia puede contribuir a aumentar la caída del pelo;As.com;dep;0;2020-07-19;2.995632376173218;13438.0
10080;dep_901_190720;1;As;Epílogo con mensaje;Santi Giménez;dep;0;2020-07-19;3.00939226519337;13594.0
10081;dep_902_190720;1;As;Lautaro esperaría al Barça siguiendo en el Inter un año;Eduardo Cornago;dep;0;2020-07-18;3.028831982313928;13516.0
10082;dep_903_190720;1;As;"Alves: ""Neymar volvería a hacer gigante al Barça”";Santi Giménez;dep;0;2020-07-18;3.0252929142644596;13373.0
10083;dep_904_190720;1;As;Alavés - Barcelona: horario, TV y cómo y dónde ver en directo;As.com;dep;0;2020-07-19;2.9941019260897614;13572.0
10084;dep_905_190720;1;As;13 futbolistas que jugaron en el Barcelona y el Alavés en Primera;AS FOTOGRAFÍA;dep;0;2020-07-19;2.9929667519181584;13583.0
10088;dep_909_190720;1;As;Compara los coches de todas las marcas y elige el mejor modelo para ti en coches.net;As;dep;0;2020-04-07;3.013998894824093;13506.0
10089;dep_910_190720;1;As;90 minutos, dos velocidades;Patricia Cazón;dep;0;2020-07-19;2.990351609611281;13497.0
10090;dep_911_190720;1;As;17 futbolistas que han jugado en el Atlético y la Real Sociedad;AS Fotografía;dep;0;2020-07-19;2.985091008872222;13640.0
10091;dep_912_190720;1;As;¿Se acuerdan de aquel gol tremendo de Falcao? Atención a Diego Costa volando...;AStv;dep;0;2020-07-18;2.987850819363345;13347.0
10092;dep_913_190720;1;As;Llorente y João Félix, listos para el partido contra la Real Sociedad;As.com;dep;0;2020-07-18;2.9932910920611255;13499.0
10099;dep_920_190720;1;As;Descarga gratis Warhammer 40K: Rites of War y te lo quedas para siempre;Cristian Ciuraneta Catalán;dep;0;2020-07-17;3.0015721816332195;13534.0
10100;dep_921_190720;1;As;Los 6 indies más fresquitos para jugar en julio de 2020;Israel Mallén;dep;0;2020-07-18;2.999261515738946;13513.0
10101;dep_922_190720;1;As;Las mejores ediciones limitadas y custom de la familia Xbox One;Cristian Ciuraneta Catalán;dep;0;2020-07-18;2.992657992565056;13451.0
10106;dep_927_190720;1;As;Tributo a dos leyendas;Alfredo Matilla;dep;0;2020-07-19;3.01371767541014;13465.0
10107;dep_928_190720;1;As;Zorrilla mide el orgullo profesional antes de vacaciones;Ignacio Bailador;dep;0;2020-07-19;2.98585079015068;13660.0
10108;dep_929_190720;1;As;El Celta frente al infierno;Iván Molero;dep;0;2020-07-19;2.9781284606866003;13538.0
10109;dep_930_190720;1;As;¿Y si les quitaran el VAR a los árbitros y se lo dieran a los jugadores?;Míster VAR;dep;0;2020-07-19;3.003615798257;13477.0
10110;dep_931_190720;1;As;González González cuelga el silbato tras 221 partidos en LaLiga;Ruby Arés;dep;0;2020-07-19;2.9818113632102006;13325.0
10111;dep_932_190720;1;As;Un sueño continental;Aimara G. Gil;dep;0;2020-07-19;3.0187396656255743;13593.0
10112;dep_933_190720;1;As;Gloria europea o dignidad;Julián Burgos;dep;0;2020-07-19;2.9882038521795224;13445.0
10113;dep_934_190720;1;As;Europa, objetivo común;José María López Guerra;dep;0;2020-07-19;3.00064886911383;13440.0
